"Geo_FIPS","Geo_GEOID","Geo_NAME","Geo_QName","Geo_STUSAB","pop3over","school_enrolled","school_not_enrolled","households","pop_under25k","pop25k_49k","pop50k_74k","pop75k_99k","pop100kover","median_income","pov_denom","pov_under2q","pov2q_3q","pov3q_4q","pov4q_6q","pov6q_8q","pov_over8q","school_enrolled_pct","income_under25kpct","income25k_49kpct","pop50k_74kpct","pop75k_99kpct","pop100koverpct","pov_below_line","pov_1_2overline","pov_doubleline"
"27057","05000US27057","Hubbard County","Hubbard County, Minnesota","mn",20237,4237,16000,8705,1651,2290,1793,1224,1747,55472,20635,955,493,808,1914,2070,14395,20.9368977615259,18.9661114302125,26.3067202757036,20.5973578403217,14.0608845491097,20.0689259046525,10.9328810273807,19.3070026653744,69.760116307245
"27059","05000US27059","Isanti County","Isanti County, Minnesota","mn",37728,9272,28456,14702,1969,2826,2980,2462,4465,72473,38495,1136,801,808,2694,2970,30086,24.5759117896522,13.3927356822201,19.2218745748878,20.2693511086927,16.7460209495307,30.3700176846688,7.13079620729965,14.7135991687232,78.1556046239771
"27061","05000US27061","Itasca County","Itasca County, Minnesota","mn",43798,9687,34111,19346,4463,4628,4087,2487,3681,53022,44164,2385,1409,2062,3835,5157,29316,22.1174482853098,23.0693683448775,23.9222578310762,21.1258141217823,12.8553706192495,19.0271890830146,13.2596685082873,20.3604745946925,66.3798568970202
"27063","05000US27063","Jackson County","Jackson County, Minnesota","mn",9694,2238,7456,4388,744,1208,847,613,976,57010,9858,307,148,313,998,945,7147,23.0864452238498,16.9553327256153,27.5296262534184,19.3026435733819,13.9699179580675,22.2424794895169,7.79062690200852,19.7098803002637,72.4994927977277
"27065","05000US27065","Kanabec County","Kanabec County, Minnesota","mn",15496,3334,12162,6449,1276,1712,1284,929,1248,53300,15744,727,429,534,1842,1431,10781,21.5152297367062,19.7860133354008,26.5467514343309,19.9100635757482,14.4053341603349,19.3518374941851,10.7342479674797,20.7888719512195,68.4768800813008
"27067","05000US27067","Kandiyohi County","Kandiyohi County, Minnesota","mn",40975,9808,31167,16699,3338,3780,3352,2500,3729,59089,41865,2099,1015,1299,4809,3941,28702,23.9365466748017,19.9892209114318,22.6360859931732,20.0730582669621,14.9709563446913,22.3306784837415,10.5410247223217,20.9005135554759,68.5584617222023
"27069","05000US27069","Kittson County","Kittson County, Minnesota","mn",4174,843,3331,1891,332,501,444,237,377,57112,4186,207,104,132,394,439,2910,20.1964542405367,17.5568482284506,26.4939185616076,23.4796404019038,12.5330512956108,19.9365415124273,10.5828953655041,19.8996655518395,69.5174390826565
"27071","05000US27071","Koochiching County","Koochiching County, Minnesota","mn",12387,2612,9775,5566,1482,1401,1022,759,902,47129,12377,702,461,866,1039,1222,8087,21.0866230725761,26.6259432267337,25.1706791232483,18.3614804168164,13.6363636363636,16.2055335968379,16.3933101720934,18.2677547063101,65.3389351215965
"27073","05000US27073","Lac qui Parle County","Lac qui Parle County, Minnesota","mn",6571,1313,5258,3103,681,772,696,394,560,52199,6643,189,170,207,606,779,4692,19.9817379394308,21.9465033838221,24.8791492104415,22.4299065420561,12.6973896229455,18.0470512407348,8.52024687641126,20.8490139996989,70.6307391238898
"27075","05000US27075","Lake County","Lake County, Minnesota","mn",10245,1789,8456,5183,837,1314,1082,796,1154,59516,10329,451,110,320,692,1056,7700,17.4621766715471,16.1489484854331,25.3521126760563,20.8759405749566,15.3579008296353,22.2650974339186,8.52938328976668,16.9232258689128,74.5473908413205
"27077","05000US27077","Lake of the Woods County","Lake of the Woods County, Minnesota","mn",3720,627,3093,1585,341,491,251,303,199,49068,3754,95,116,136,403,275,2729,16.8548387096774,21.5141955835962,30.9779179810726,15.8359621451104,19.1167192429022,12.5552050473186,9.24347362812999,18.0607352157698,72.6957911561002
"27079","05000US27079","Le Sueur County","Le Sueur County, Minnesota","mn",27002,6643,20359,10874,1614,2268,2190,1747,3055,67451,27718,1053,604,774,1618,2747,20922,24.6018813421228,14.8427441603826,20.8570903071547,20.1397829685488,16.0658451351848,28.0945374287291,8.7704740601775,15.7478894581139,75.4816364817086
"27081","05000US27081","Lincoln County","Lincoln County, Minnesota","mn",5486,1190,4296,2470,623,531,531,341,444,52301,5528,156,205,212,471,568,3916,21.6915785636165,25.2226720647773,21.497975708502,21.497975708502,13.8056680161943,17.9757085020243,10.3654124457308,18.7952243125904,70.8393632416787
"27083","05000US27083","Lyon County","Lyon County, Minnesota","mn",24804,7296,17508,10050,2084,2509,1748,1418,2291,55525,24594,1468,640,1240,2279,2198,16769,29.414610546686,20.7363184079602,24.9651741293532,17.3930348258706,14.1094527363184,22.7960199004975,13.6130763600878,18.2036269008701,68.183296739042
"27085","05000US27085","McLeod County","McLeod County, Minnesota","mn",34548,8169,26379,14884,2404,3200,3471,2373,3436,61275,35438,1310,697,1131,3107,3139,26054,23.6453629732546,16.151572158022,21.4995968825585,23.3203439935501,15.9432948132223,23.0851921526471,8.85490151814436,17.6251481460579,73.5199503357977
"27087","05000US27087","Mahnomen County","Mahnomen County, Minnesota","mn",5228,1476,3752,1938,533,543,333,230,299,44537,5375,554,290,278,866,568,2819,28.2325937260903,27.5025799793602,28.0185758513932,17.1826625386997,11.8679050567595,15.4282765737874,20.8744186046512,26.6790697674419,52.446511627907
"27089","05000US27089","Marshall County","Marshall County, Minnesota","mn",9080,1883,7197,3964,706,954,841,611,852,58723,9302,248,161,293,708,916,6976,20.7378854625551,17.8102926337033,24.066599394551,21.2159434914228,15.4137235116044,21.4934409687185,7.54676413674479,17.4586110513868,74.9946248118684
"27091","05000US27091","Martin County","Martin County, Minnesota","mn",19251,4055,15196,8653,1776,2272,1669,1117,1819,53915,19648,1203,455,956,1286,1946,13802,21.0638408394369,20.5246735236334,26.2567895527563,19.2881081705767,12.908817751069,21.0216110019646,13.3041530944625,16.4495114006515,70.246335504886
"27093","05000US27093","Meeker County","Meeker County, Minnesota","mn",22240,5307,16933,9191,1530,2045,1966,1524,2126,61856,22645,661,394,666,1994,1830,17100,23.8624100719424,16.6467196170166,22.2500272005222,21.3904906974214,16.5814383636166,23.1313241214231,7.59991168028262,16.8867299624641,75.5133583572533
"27095","05000US27095","Mille Lacs County","Mille Lacs County, Minnesota","mn",24694,5642,19052,10136,2133,2555,2282,1212,1954,53888,25147,1439,713,890,2482,3025,16598,22.8476553008828,21.0438042620363,25.207182320442,22.5138121546961,11.9573796369376,19.2778216258879,12.096870402036,21.8992325128246,66.0038970851394
"27097","05000US27097","Morrison County","Morrison County, Minnesota","mn",31826,7184,24642,13488,2947,3110,2934,1864,2633,54962,32529,1158,970,1433,2970,3370,22628,22.5727392697794,21.8490510083037,23.0575326215896,21.7526690391459,13.8196915776987,19.5210557532622,10.9471548464447,19.4903009622183,69.562544191337
"27099","05000US27099","Mower County","Mower County, Minnesota","mn",38217,9879,28338,15502,3481,3870,2815,2030,3306,53665,38893,1293,1496,2198,3905,3732,26269,25.8497527278436,22.4551670752161,24.9645207070055,18.1589472326151,13.0950845052251,21.3262804799381,12.8223587792148,19.6359242022986,67.5417170184866
"27101","05000US27101","Murray County","Murray County, Minnesota","mn",8060,1611,6449,3702,656,925,779,506,836,57500,8213,158,194,255,690,751,6165,19.9875930521092,17.720151269584,24.9864937871421,21.042679632631,13.6682874122096,22.5823878984333,7.39072202605625,17.5453549251187,75.063923048825
"27103","05000US27103","Nicollet County","Nicollet County, Minnesota","mn",32503,9336,23167,12738,1955,2884,2599,1980,3320,65027,31430,1521,572,910,1765,2122,24540,28.7235024459281,15.3477783011462,22.6409169414351,20.4035170356414,15.5440414507772,26.0637462710002,9.55456570155902,12.3671651288578,78.0782691695832
"27105","05000US27105","Nobles County","Nobles County, Minnesota","mn",20983,5499,15484,7897,1780,1913,1609,1143,1452,54149,21411,981,1210,870,2347,2868,13135,26.2069294190535,22.5402051411929,24.2243890084842,20.3748258832468,14.4738508294289,18.3867291376472,14.2963897062258,24.3566391107375,61.3469711830368
"27107","05000US27107","Norman County","Norman County, Minnesota","mn",6356,1410,4946,2776,558,712,609,372,525,55206,6393,286,131,244,590,742,4400,22.1837633731907,20.1008645533141,25.6484149855908,21.9380403458213,13.4005763688761,18.9121037463977,10.3394337556703,20.8352885969029,68.8252776474269
"27109","05000US27109","Olmsted County","Olmsted County, Minnesota","mn",146826,39348,107478,60770,8698,11189,10543,8617,21723,74880,150916,6167,2729,4594,9196,9189,119041,26.7990682849087,14.3129833799572,18.4120454171466,17.3490208984696,14.179693927925,35.7462563765016,8.93874738264995,12.1822735826553,78.8789790346948
"27111","05000US27111","Otter Tail County","Otter Tail County, Minnesota","mn",55877,11771,44106,24226,4701,6007,4842,3505,5171,57131,56976,1888,1384,1978,4219,6310,41197,21.0659126295256,19.404771732849,24.7956740691819,19.986791050937,14.4679270205564,21.3448361264757,9.21440606571188,18.4797107554058,72.3058831788823
"27113","05000US27113","Pennington County","Pennington County, Minnesota","mn",13569,3091,10478,5970,1206,1356,1206,837,1365,59036,13942,473,418,479,1206,1126,10240,22.7798658707348,20.2010050251256,22.713567839196,20.2010050251256,14.0201005025126,22.8643216080402,9.82642375555874,16.7264381007029,73.4471381437383
"27115","05000US27115","Pine County","Pine County, Minnesota","mn",28273,5996,22277,10690,2549,2886,2184,1283,1788,49138,27304,1640,739,1054,2890,3024,17957,21.2075124677254,23.844714686623,26.9971936389149,20.4303086997194,12.0018709073901,16.7259120673527,12.5732493407559,21.6598300615294,65.7669205977146
"27117","05000US27117","Pipestone County","Pipestone County, Minnesota","mn",8835,1931,6904,4007,936,1013,841,519,698,52309,9004,518,208,294,858,1125,6001,21.8562535370685,23.3591215373097,25.2807586723234,20.9882705265785,12.9523334165211,17.4195158472673,11.3282985339849,22.0235450910706,66.6481563749445
"27119","05000US27119","Polk County","Polk County, Minnesota","mn",30229,7616,22613,12516,3029,2479,2271,1747,2990,57151,30473,1474,1004,1363,2540,2286,21806,25.194349796553,24.2010226909556,19.8066474912112,18.1447746883988,13.9581335890061,23.8894215404283,12.6046007941456,15.8369704328422,71.5584287730122
"27121","05000US27121","Pope County","Pope County, Minnesota","mn",10616,2153,8463,4972,904,1215,1020,679,1154,58132,10765,330,202,252,879,952,8150,20.2807083647325,18.1818181818182,24.4368463395012,20.5148833467418,13.6564762670957,23.2099758648431,7.28286112401301,17.0088248954947,75.7083139804923
"27123","05000US27123","Ramsey County","Ramsey County, Minnesota","mn",518030,144781,373249,209069,38961,45463,37174,27243,60228,62304,527749,33076,19648,24606,47793,43374,359252,27.9483813678744,18.6354744127537,21.7454524582793,17.7807326767718,13.0306262525769,28.8077141996183,14.6527989631435,17.2746892935846,68.0725117432719
"27125","05000US27125","Red Lake County","Red Lake County, Minnesota","mn",3849,868,2981,1691,316,438,262,323,352,56588,3974,169,109,111,353,312,2920,22.5513120290985,18.6871673565937,25.9018332347723,15.4937906564163,19.1011235955056,20.816085156712,9.78862606945143,16.7337695017615,73.4776044287871
"27127","05000US27127","Redwood County","Redwood County, Minnesota","mn",14812,3555,11257,6240,1284,1586,1320,817,1233,53230,14969,513,466,730,1228,1821,10211,24.0008101539292,20.5769230769231,25.4166666666667,21.1538461538462,13.0929487179487,19.7596153846154,11.416928318525,20.3687621083573,68.2143095731178
"27129","05000US27129","Renville County","Renville County, Minnesota","mn",14220,3109,11111,6180,1197,1439,1355,919,1270,57886,14338,608,465,420,1128,1423,10294,21.8635724331927,19.368932038835,23.2847896440129,21.9255663430421,14.8705501618123,20.5501618122977,10.4128888268936,17.7918817129307,71.7952294601758
"27131","05000US27131","Rice County","Rice County, Minnesota","mn",63669,19754,43915,23045,3926,4921,4195,3655,6348,65758,57628,2688,1754,1727,4767,4325,42367,31.0260880491291,17.0362334562812,21.3538728574528,18.2035148622261,15.8602733781731,27.5461054458668,10.7048656902894,15.7770528215451,73.5180814881655
"27133","05000US27133","Rock County","Rock County, Minnesota","mn",9053,2254,6799,3978,791,815,889,614,869,59890,9177,358,147,389,621,846,6816,24.8978239257705,19.8843640020111,20.4876822523881,22.3479135243841,15.4348919054801,21.8451483157366,9.74174566851912,15.9856162144492,74.2726381170317
"27135","05000US27135","Roseau County","Roseau County, Minnesota","mn",14885,3344,11541,5995,1013,1441,1370,986,1185,59644,15172,531,491,459,1081,1608,11002,22.4655693651327,16.8974145120934,24.0366972477064,22.8523769808174,16.4470391993328,19.76647206005,9.76140258370683,17.7234379119431,72.5151595043501
"27137","05000US27137","St. Louis County","St. Louis County, Minnesota","mn",194035,49140,144895,85644,19573,21007,16014,10832,18218,53344,192176,13133,6711,9078,15683,16790,130781,25.3253279047594,22.8539068703003,24.5282798561487,18.6983326327589,12.6477044509831,21.271776189809,15.0497460661061,16.8975314295229,68.052722504371
"27139","05000US27139","Scott County","Scott County, Minnesota","mn",137584,39815,97769,48510,4315,6982,6961,6626,23626,97744,141479,3196,998,4024,5277,7242,120742,28.9386847307826,8.89507318078747,14.392908678623,14.3496186353329,13.6590393733251,48.7033601319316,5.80863591062985,8.84866305246715,85.342701036903
"27141","05000US27141","Sherburne County","Sherburne County, Minnesota","mn",89526,25093,64433,31737,3042,5271,5408,5196,12820,85818,91074,2956,1510,1984,4663,4732,75229,28.0287290842884,9.58502694016448,16.608375082711,17.0400478936257,16.3720578504585,40.3944922330403,7.08215297450425,10.315787162088,82.6020598634078
"27143","05000US27143","Sibley County","Sibley County, Minnesota","mn",14409,3376,11033,6038,927,1493,1263,979,1376,62761,14765,391,208,452,1217,1434,11063,23.4298008189326,15.3527658164955,24.7267307055316,20.9175223583968,16.2139781384564,22.7890029811196,7.1181848967152,17.9546224178801,74.9271926854047
"27145","05000US27145","Stearns County","Stearns County, Minnesota","mn",151331,46074,105257,58891,10538,13842,11473,8576,14462,60606,149649,8565,5453,5514,12238,12158,105721,30.4458438786501,17.8940754954068,23.5044404068533,19.4817544276715,14.5624968161519,24.5572328539166,13.0518747201786,16.3021470240362,70.6459782557852
"27147","05000US27147","Steele County","Steele County, Minnesota","mn",35464,9178,26286,14498,2555,3263,2520,2556,3604,62731,36162,1319,1061,1266,2608,3211,26697,25.8797653958944,17.6231204304042,22.5065526279487,17.3817078217685,17.6300179335081,24.8586011863705,10.0824069465184,16.091477241303,73.8261158121785
"27149","05000US27149","Stevens County","Stevens County, Minnesota","mn",9475,3108,6367,3629,830,743,649,427,980,58363,9462,1005,251,230,676,701,6599,32.802110817942,22.8713144116837,20.4739597685313,17.8837145219069,11.7663268117939,27.0046844860843,15.7049249630099,14.5529486366519,69.7421264003382
"27151","05000US27151","Swift County","Swift County, Minnesota","mn",9054,2029,7025,4227,1104,1067,724,469,863,48577,9271,478,181,564,967,759,6322,22.4099845372211,26.1178140525195,25.2424887627159,17.1279867518335,11.0953394842678,20.4163709486634,13.1916729586884,18.6171933987704,68.1911336425413
"27153","05000US27153","Todd County","Todd County, Minnesota","mn",23514,5105,18409,9841,2197,2495,2078,1315,1756,52872,24108,1384,588,1242,2286,2716,15892,21.7104703580845,22.3249669749009,25.353114520882,21.1157402702977,13.3624631643126,17.8437150696067,13.3316741330679,20.7482993197279,65.9200265472042
"27155","05000US27155","Traverse County","Traverse County, Minnesota","mn",3240,637,2603,1584,309,501,294,183,297,48784,3250,129,50,177,256,328,2310,19.6604938271605,19.5075757575758,31.6287878787879,18.5606060606061,11.5530303030303,18.75,10.9538461538462,17.9692307692308,71.0769230769231
"27157","05000US27157","Wabasha County","Wabasha County, Minnesota","mn",20820,4568,16252,8841,1340,1833,2025,1242,2401,65138,21286,461,255,551,1438,1441,17140,21.940441882805,15.1566564868228,20.7329487614523,22.9046487953851,14.0481845945029,27.1575613618369,5.9522690970591,13.525321807761,80.5224090951799
"27159","05000US27159","Wadena County","Wadena County, Minnesota","mn",13094,3092,10002,5677,1260,1853,1113,655,796,45860,13248,592,668,763,1250,1957,8018,23.6138689476096,22.1948212083847,32.6404791262991,19.6054254007398,11.5377840408667,14.0214902237097,15.270229468599,24.2074275362319,60.5223429951691
"27161","05000US27161","Waseca County","Waseca County, Minnesota","mn",18099,4429,13670,7427,1582,1722,1507,1040,1576,55612,17670,755,331,541,1691,1627,12725,24.4709652466987,21.3006597549482,23.1856738925542,20.2908307526592,14.0029621650734,21.219873434765,9.20769666100736,18.7775891341256,72.014714204867
"27163","05000US27163","Washington County","Washington County, Minnesota","mn",244460,66434,178026,93184,7936,13335,15721,13539,42653,92376,249469,5277,2583,3806,10515,12385,214903,27.175816084431,8.51648351648352,14.3103966346154,16.8709220467033,14.5293183379121,45.7728794642857,4.67633253029434,9.1794972521636,86.1441702175421
